ball_init_position_x,ball_init_position_y,ball_init_position_z,estimated_init_vel_x,estimated_init_vel_y,estimated_init_vel_z,intercept_y,intercept_z,hit_vel_intercept_x,hit_vel_intercept_y,hit_vel_intercept_z,table_hit_point_x,table_hit_point_y,table_hit_point_z,end_effector_vel_x,end_effector_vel_y,end_effector_vel_z
1.25,0.0,0.8362,-3.034596259784905,-0.2062653367637032,3.5100829400757405,-0.17808470585777614,1.2107907258101054,-3.034596259784905,-0.2062653367637032,1.9249707789480486,4.176494640728365,-2.303864244345959,0.7514578984940047,3.4009168211538565,0.1797184782617055,4.4054836238040584
1.25,0.0,0.8362,-3.0191738022069536,-0.3014807633855474,3.565217408473078,-0.2616211095541266,1.219365220682141,-3.0191738022069536,-0.3014807633855474,2.0332924979636315,2.0227275116179273,-1.7199749883798812,0.7514939007371305,3.4076245731578267,0.26454199459153044,4.38634863755908
1.25,0.0,0.8362,-3.0312299000651777,0.177069130217838,3.521984961864355,0.15304715790800305,1.2125065627159366,-3.0312299000651777,0.177069130217838,1.9482744843663966,2.251334056642446,-0.6895115906913044,0.7530168072148036,3.4022546599622263,-0.15451198996631396,4.40166119090433
1.25,0.0,0.8362,-3.070505072317591,0.43805293446128596,3.387689375659191,0.37378172686824324,1.1893355722389725,-3.070505072317591,0.43805293446128596,1.688105685763578,2.150293753534186,-1.801834053734166,0.7580803647546083,3.384372598474885,-0.3753758558526724,4.45300303982283
1.25,0.0,0.8362,-2.847545622474481,0.31847695252119274,4.311636868821438,0.2930276547704383,1.2454096683949718,-2.847545622474481,0.31847695252119274,3.585501196987001,-1.5536542130950246,0.1018766431039514,0.7593263657003662,3.428346555211057,-0.2981009943067676,4.327708666961151
1.25,0.0,0.8362,-2.877521995752925,-0.1404301173971111,4.160621080792657,-0.12786241360569,1.2410558319771243,-2.877521995752925,-0.1404301173971111,3.259989366675372,1.576481385062304,-1.2583132614896262,0.7582809687644483,3.4248453664978675,0.12994332189515764,4.3375666653791995
1.25,0.0,0.8362,-3.108168397489557,-0.2962597703408156,3.2677412577383436,-0.24972926142607585,1.1685086658843076,-3.108168397489557,-0.2962597703408156,1.4611883578797005,4.375836104170269,-1.9679081111288526,0.7314654142542272,3.3686308428882406,0.24962780190254588,4.498650906143962
1.25,0.0,0.8362,-2.931314430514309,0.2520415211408178,3.913555790905461,0.22527395168353953,1.2533701916559443,-2.931314430514309,0.2520415211408178,2.7392187539213535,5.828224023507319,-5.679795324835959,0.2428484065015287,3.4347874550272985,-0.22960479026321878,4.309626067272006
1.25,0.0,0.8362,-2.8741742707034312,0.10556242180162573,4.17698638682749,0.09622713136756675,1.2391074902689185,-2.8741742707034312,0.10556242180162573,3.2950147118103774,-1.9209448188823988,1.3345832318529673,0.7572239400159152,3.4232834692226044,-0.09774858994103952,4.3419708705752305
1.25,0.0,0.8362,-3.134200399792668,0.5185074506495646,3.1893433856685416,0.4334405422166768,1.1519657438329214,-3.134200399792668,0.5185074506495646,1.3157606663381038,-0.5480428394750958,1.4848010004720256,0.7129098103526411,3.356342627098379,-0.4316839668114146,4.5345818005631005
1.25,0.0,0.8362,-3.14930897217625,-0.31452945275827426,3.1455010148321882,-0.2616660268989828,1.145730953658451,-3.14930897217625,-0.31452945275827426,1.235548729524331,1.230775377302901,-1.3640323999782336,0.7493005377917478,3.3517596320948,0.26024974066784645,4.548049987546443
1.25,0.0,0.8362,-2.8406765201395423,-0.3201539564889567,4.347738820301812,-0.2952829581454287,1.240833756699662,-2.8406765201395423,-0.3201539564889567,3.6640763495450956,0.6800176166027726,-0.9309779397636733,0.757278889506078,3.4246671867465306,0.3000729547673884,4.338068889903967
1.25,0.0,0.8362,-2.924656694842529,-0.040537478597550206,3.942617884463253,-0.03631475588669051,1.2536103885097796,-2.924656694842529,-0.040537478597550206,2.7996788716074925,-1.840099668871985,-0.26615200467384176,0.7448067698006382,3.4349825965930747,0.03701500132650083,4.309079272586909
1.25,0.0,0.8362,-3.197539240102092,-0.322520482074697,3.012678246382512,-0.264266862604234,1.1208133909633644,-3.197539240102092,-0.322520482074697,0.9973165038507821,0.6444871445508578,-0.8528392960713644,0.7573510431263389,3.333700114444803,0.26142031753937794,4.601482507768425
1.25,0.0,0.8362,-3.1757645129577305,-0.22994008864151866,3.0713344248010532,-0.1897001587437278,1.1315197582580105,-3.1757645129577305,-0.22994008864151866,1.1016068104772831,-0.8876405495707099,-0.8710481263485712,0.7563455739260125,3.3414100710401224,0.18809080738997092,4.578600478637314
1.25,0.0,0.8362,-2.9422021531976306,0.16514540912832482,3.8669373305496713,0.14706024582504187,1.2515344569860118,-2.9422021531976306,0.16514540912832482,2.6427344613614068,-1.1245275257060696,1.017363040522537,0.2188339293455403,3.4332976091534912,-0.14982243038357296,4.313802725430829
1.25,0.0,0.8362,-2.96211868245976,0.1856909860877244,3.7843232081660805,0.16424405491607005,1.2459473465617315,-2.96211868245976,0.1856909860877244,2.4732097495572494,2.9311565714679904,-5.13454753107401,0.7091726622585629,3.428779986227295,-0.16710882146974412,4.326489692632912
1.25,0.0,0.8362,-2.9641618319937457,-0.0334494813140571,3.7760471573362864,-0.02956574101215083,1.2450997719935433,-2.9641618319937457,-0.0334494813140571,2.4563401999592327,2.0651090720289913,-1.0007650550832818,0.7397612095578078,3.4280968479499005,0.03007543726144135,4.3284110795402375
1.25,0.0,0.8362,-2.985717191217958,-0.3005718733126939,3.6906701068227044,-0.2637551575197969,1.2361886499320751,-2.985717191217958,-0.3005718733126939,2.2833906074492925,-1.6293542014096232,-0.6254229219312932,0.7531947934299086,3.420949185792428,0.26774272740827976,4.348560530604661
1.25,0.0,0.8362,-2.8892830849535933,-0.0414731706626389,4.1041019276246615,-0.03760784386340571,1.2474049206386646,-2.8892830849535933,-0.0414731706626389,3.1395245074602585,4.6752486962164435,-1.7459189077471584,0.748846996922047,3.4299561267567387,0.03827693011080095,4.323183486398583
1.25,0.0,0.8362,-3.066203084834811,-0.27407364837667686,3.401950360396917,-0.23418962765330953,1.1926796514593367,-3.066203084834811,-0.27407364837667686,1.7154576491332643,3.568492528566635,-2.282903541693468,0.7501234193588473,3.3869290503887095,0.23536606919843,4.445629903440886
1.25,0.0,0.8362,-3.093647273541631,-0.4083467266328516,3.313018633820475,-0.3458275392052947,1.176996062036573,-3.093647273541631,-0.4083467266328516,1.5462125319576194,-1.2683703526461327,-1.5014801202072763,0.7573811668611149,3.3750088758938457,0.3463415472837971,4.480104604006746
1.25,0.0,0.8362,-3.157336759090832,-0.1680946216779899,3.1226575523966282,-0.13948715084898033,1.1410250392224475,-3.157336759090832,-0.1680946216779899,1.1940617853387308,6.801426109469284,-2.162950818380665,0.7591385903611306,3.3483176818309675,0.13858970135782323,4.558189194236631
1.25,0.0,0.8362,-2.850239667698453,-0.1170557146746945,4.29766121329453,-0.10760006462731822,1.247084483239902,-2.850239667698453,-0.1170557146746945,3.555176261664349,1.7929669911243702,-0.9001075633213512,0.7521194793535078,3.429697414215782,0.10950613157915856,4.3239105493561185
1.25,0.0,0.8362,-2.9782860494693963,-0.09719871967288592,3.7196996785241687,-0.08550577120969652,1.2395264176341894,-2.9782860494693963,-0.09719871967288592,2.3419652475010064,0.9012880347424227,-2.3076180998619535,0.24078888809439516,3.423619050377683,0.08686622766491175,4.341024266923327
1.25,0.0,0.8362,-2.8392368078036867,0.28414306312759074,4.355386016837475,0.262202442342302,1.2388486431755104,-2.8392368078036867,0.28414306312759074,3.6807606069911434,-1.9966553493251127,0.7669667975527804,0.7470031335095395,3.4230761895710247,-0.2663320288514253,4.342555655474837
1.25,0.0,0.8362,-3.110734727666351,-0.1299900041352079,3.259873449429218,-0.10948339882704833,1.166732561064218,-3.110734727666351,-0.1299900041352079,1.4465044520056982,6.126498988287177,-2.022054182960567,0.7412085586727535,3.3673025155102665,0.10939576388039572,4.50252230998582
1.25,0.0,0.8362,-3.114843854620517,0.10802713732956513,3.2473242323290474,0.09086526099329703,1.1639138305207102,-3.114843854620517,0.10802713732956513,1.423110502517367,6.32172315435767,-1.7904260474507088,0.7489468089973912,3.3651989076865862,-0.09073580921106816,4.508659517548833
1.25,0.0,0.8362,-3.0798101610719364,-0.3127450857517044,3.357308677324058,-0.26605280254815245,1.1848348110073728,-3.0798101610719364,-0.3127450857517044,1.6301478790010162,3.3847050044031395,-2.2767243360421032,0.7584974865002592,3.3809446316678318,0.2669168529719162,4.462907237220526
1.25,0.0,0.8362,-3.1893180758265594,-0.4473912441519081,3.0345520231400513,-0.36752842827513066,1.1253336831661314,-3.1893180758265594,-0.4473912441519081,1.0360091831986462,0.08578757819564035,-1.0084673708391103,0.29912486475609834,3.336946275524698,0.36392362607778733,4.591835486630647
1.25,0.0,0.8362,-2.899940441793447,0.005620542827339567,4.05413717942837,0.0050779740147085875,1.2511342116917268,-2.899940441793447,0.005620542827339567,3.0336722412152537,-1.6274420014553783,-0.7886172068434535,0.7572311970639943,3.432973140983101,-0.005172863027627509,4.3147128255085905
1.25,0.0,0.8362,-3.016714948414485,-0.32277282966014015,3.574157950224146,-0.28032639084910194,1.220695332636881,-3.016714948414485,-0.32277282966014015,2.0509497340601315,-0.8506568382808233,-0.7993162075188853,0.7596418604752232,3.4086701096705805,0.2835430829196339,4.383372853598516
1.25,0.0,0.8362,-3.059623501291906,-0.19469491790896365,3.42394621939917,-0.16672008327367666,1.196417701022833,-3.059623501291906,-0.19469491790896365,1.7577561841768519,5.978288046091647,-0.722376869151365,0.7445633116748896,3.3897962967849913,0.16769944239786186,4.43737362703796
1.25,0.0,0.8362,-2.8556548732193576,-0.15372350785166886,4.269774263256592,-0.14103790844911204,1.2482480967782372,-2.8556548732193576,-0.15372350785166886,3.494760561161833,0.06411758156186743,-0.8287867358731724,0.7585340046254082,3.4306372790777138,0.1435756399076182,4.321269760291642
1.25,0.0,0.8362,-2.883618277267832,-0.06394846619685626,4.131141967661405,-0.058102344112795946,1.244678773296446,-2.883618277267832,-0.06394846619685626,3.197063369191724,2.3444042935827816,-1.5979625341239472,0.743579896096004,3.4277577402168746,0.05909814829595865,4.329365134511495
1.25,0.0,0.8362,-2.8853463599631723,0.0838807753423982,4.122856098474923,0.07616681118307347,1.2457321255046545,-2.8853463599631723,0.0838807753423982,3.1794123348115217,3.454884027783073,-1.1218909735900706,0.7447266667376213,3.428606465262508,-0.07749140096757104,4.3269776631730705
1.25,0.0,0.8362,-3.0871913671113838,0.004199102519908321,3.333577722503822,0.0035636432258016448,1.18009814526031,-3.0871913671113838,0.004199102519908321,1.5851127409593904,6.421522139946709,-2.2650922463961747,0.74920203081336,3.3773526530969766,-0.0035714183689472562,4.473306874113682
1.25,0.0,0.8362,-3.040831078589026,-0.09334209688512106,3.4882526147924064,-0.08042416284185493,1.2071835541380984,-3.040831078589026,-0.09334209688512106,1.8823611882629487,5.411822136805517,-2.356912289934921,0.7435748010115275,3.3981115065019223,0.08109503654412212,4.413508657271504
1.25,0.0,0.8362,-2.857721808688538,0.0827935745519464,4.259227650375115,0.07590632673431841,1.2479205314013053,-2.857721808688538,0.0827935745519464,3.471960920335741,2.263576033132717,-0.8045094212806702,0.7506490886358596,3.4303725903508226,-0.07726616696249844,4.322013324124116
1.25,0.0,0.8362,-3.040422741000217,-0.32993034221631395,3.4896497402154925,-0.284308324941147,1.2075608333124912,-3.040422741000217,-0.32993034221631395,1.8850636579287203,1.9232422625571726,-1.8538108553278154,0.7380218500506021,3.3984044628447494,0.28670465290917185,4.41266999110617
1.25,0.0,0.8362,-3.0275659685772105,-0.14669476845841173,3.5350254408580906,-0.12694695915797255,1.2147064298823533,-3.0275659685772105,-0.14669476845841173,1.9738603556426741,3.432227943107222,-1.542821686837555,0.7564079467084684,3.403973141867346,0.128226717927439,4.39675560450069
1.25,0.0,0.8362,-3.153333274249963,-0.38568036665616756,3.1339914622429266,-0.3204490210060361,1.1437623252857516,-3.153333274249963,-0.38568036665616756,1.21460140349009,1.8588462600116993,-3.654664915205101,0.7291431392103472,3.3503179652683905,0.31857748131429986,4.552294276284603
1.25,0.0,0.8362,-2.8933004617010205,-0.1558154527214345,4.085122870776496,-0.14109716275030393,1.2488680796459004,-2.8933004617010205,-0.1558154527214345,3.099239969150189,-1.9985950516599258,-0.4845306880013443,0.7448982562778427,3.431138491935058,0.14365694546450836,4.319862066935406
1.25,0.0,0.8362,-3.0107253663738476,-0.2557438933034539,3.596133618883801,-0.22255400905664935,1.2238700053324978,-3.0107253663738476,-0.2557438933034539,2.094473715177673,-1.4806564953206771,-0.5699653634014716,0.7564285044987507,3.4111710395137433,0.22527293484324085,4.376262160266041
1.25,0.0,0.8362,-3.0944791907179514,-0.12962313726734914,3.310427720311324,-0.10974790868173881,1.176072678186051,-3.0944791907179514,-0.12962313726734914,1.5413560923695881,-0.9194492915859387,-0.8987331957703291,0.7527202282758974,3.374312527664477,0.1098883510830173,4.482126064044794
1.25,0.0,0.8362,-2.9832142849693,-0.18455738552969345,3.700407286307552,-0.16208703227390617,1.237348821131134,-2.9832142849693,-0.18455738552969345,2.3030156064452676,0.23067076839565565,-1.1397965527995395,0.7439702287500053,3.421876204138463,0.16458212425445182,4.345942490347422
1.25,0.0,0.8362,-2.867349063914464,-0.15231069350022697,4.210727134364323,-0.13917176042243418,1.2442220993026538,-2.867349063914464,-0.15231069350022697,3.3674190371200816,2.7169480598373217,-1.8089399747964516,0.7407723594569844,3.427390056900119,0.14154181242526304,4.330399798134341
1.25,0.0,0.8362,-3.0168551472527305,-0.21050288707111806,3.5736623293866288,-0.18281207986686512,1.220598335059085,-3.0168551472527305,-0.21050288707111806,2.0499820687379944,2.1537131586266596,-1.7851712446264167,0.7460586772937715,3.4085938188922538,0.18490567520861528,4.383589929058232
1.25,0.0,0.8362,-3.103417222110778,-0.013111231122423288,3.2824539765918637,-0.011068903431999715,1.170711507654616,-3.103417222110778,-0.013111231122423288,1.4887551762967817,-0.8633324539698042,-0.8621075843286704,0.7518328693106602,3.370281370308882,0.011069827604337296,4.4938447035713684
1.25,0.0,0.8362,-3.1730568695011385,-0.20351691900973537,3.078778288182429,-0.16804436533447242,1.1328410063422203,-3.1730568695011385,-0.20351691900973537,1.1149491007039651,-0.6611417664648995,-0.8627391012003285,0.7510404439124194,3.3423666920465385,0.1666664360474898,4.575768728374025
1.25,0.0,0.8362,-2.89159518409571,-0.1168686339165324,4.093158782386954,-0.1058916623410658,1.2482672925602767,-2.89159518409571,-0.1168686339165324,3.116286299710318,-1.7312115973174753,-0.6475727259443645,0.7516532575229129,3.43065279288133,0.10779748580214367,4.3212261824587905
1.25,0.0,0.8362,-2.921929149632092,-0.13171839741618097,3.954631460620517,-0.11810765544190108,1.2535971266581791,-2.921929149632092,-0.13171839741618097,2.824728823151456,-1.915055838889345,-0.34363596022259935,0.7401086267550072,3.4349718211291433,0.12038470869512176,4.309109464259005
1.25,0.0,0.8362,-2.824557148985196,-0.30500771478075395,4.434783620207554,-0.28291876233153307,1.217833057834759,-2.824557148985196,-0.30500771478075395,3.8546751058816757,1.7445697039123074,-0.4324208660741188,0.7556687086343992,3.4064218864354157,0.2859764581867519,4.389773958335672
1.25,0.0,0.8362,-3.0355051184391613,-0.37949685171976993,3.506857632366991,-0.3275506753278186,1.210366255245789,-3.0355051184391613,-0.37949685171976993,1.918644037137105,0.8620806015188286,-1.4359357322440105,0.7491932904579105,3.400586202537793,0.330523533279441,4.4064287208665505
1.25,0.0,0.8362,-2.9791295959123865,-0.14604294441502963,3.7163818847730745,-0.128437686931237,1.2391470172372023,-2.9791295959123865,-0.14604294441502963,2.3352575197178984,-0.2749526134782613,-1.0314572332599068,0.7577556825294581,3.4233151263065,0.13046963693160898,4.341881564691291
1.25,0.0,0.8362,-3.0905869945138953,0.14577286846861492,3.3227504343541447,0.12357682086468574,1.177897045859197,-3.0905869945138953,0.14577286846861492,1.5646203686718225,5.577056787933127,-2.139000760721465,0.7445573704139038,3.375688911933566,-0.1237854314435965,4.478131302255726
1.25,0.0,0.8362,-2.9680236838096263,0.2997252325134611,3.760456677473689,0.2645801357546166,1.2438581186554059,-2.9680236838096263,0.2997252325134611,2.424584876936076,1.9905607051873855,-1.0940846432797513,0.740780926126041,3.427097123426235,-0.26906285524046564,4.331224274033953
1.25,0.0,0.8362,-3.124337673440465,-0.5380280313313606,3.218606660072103,-0.45117832623254883,1.159912837954401,-3.124337673440465,-0.5380280313313606,1.3697455730761456,1.4105977783003083,-1.7586181714442974,0.7403232421905444,3.3622223869520225,0.4501370531058215,4.5173565410906695
1.25,0.0,0.8362,-3.197278125840093,-0.06911969807090147,3.0133906751370887,-0.05663992990856216,1.1200459337107036,-3.197278125840093,-0.06911969807090147,0.9985944992287954,0.1886605717984368,-0.9401559406197445,0.755739807055445,3.3331502815073235,0.05602059297307983,4.603118375687942
1.25,0.0,0.8362,-3.0476474074663606,-0.3310757946122436,3.4646433551226608,-0.28461907363660566,1.203441494273173,-3.0476474074663606,-0.3310757946122436,1.8364318696696544,2.934469498829348,-1.7537159246522893,0.7482041414325858,3.3952115421437656,0.2867483572478545,4.421818390929274
1.25,0.0,0.8362,-2.890037199856117,-0.18841400434033073,4.100517759883795,-0.17080911325163672,1.2475560849756477,-2.890037199856117,-0.18841400434033073,3.131904460927421,1.557439639275511,-1.0878307017907236,0.7543494448598315,3.4300782014357307,0.1738541887154321,4.322840456549119
1.25,0.0,0.8362,-3.1993213109975294,0.11330522326049054,3.0079906910856558,0.09278833105072717,1.1183696756606616,-3.1993213109975294,0.11330522326049054,0.9890666501112411,5.212802855540875,-1.1546295864133251,0.7490507201347595,3.3319506610485683,-0.09174069465343139,4.606689371288
1.25,0.0,0.8362,-2.962935625869374,-0.0808266937470669,3.7810139239162233,-0.07147166336264213,1.2455037093690429,-2.962935625869374,-0.0808266937470669,2.4664647670017334,3.2406503310111328,-1.2968472625124383,0.7532278741187322,3.4284223464367747,0.07271069667937352,4.327495490717395
1.25,0.0,0.8362,-3.216531574901609,-0.46857235503460487,2.963180112888111,-0.3816718541705029,1.1061006156172593,-3.216531574901609,-0.46857235503460487,0.9104760948154629,0.9001997393399127,-1.8079837451842924,0.058843741019816494,3.323224477484126,0.3763742576101386,4.632742807623727
1.25,0.0,0.8362,-2.9546614350221745,-0.05763566885149483,3.814867223950431,-0.051107531509708544,1.2481958528534933,-2.9546614350221745,-0.05763566885149483,2.5356687684922243,-2.0215604513541545,-0.7708705285405207,0.14971726947593983,3.430595057659584,0.05202648219774112,4.321388361049544
1.25,0.0,0.8362,-3.1280929087870923,-0.0909812789654009,3.207468851169901,-0.0762032835469001,1.1568396938630026,-3.1280929087870923,-0.0909812789654009,1.3492145535885216,2.078911330996081,-1.4190233679503645,0.7574597220706728,3.359943584769153,0.07597588536847233,4.524025332202274
1.25,0.0,0.8362,-3.1258425918496613,0.24722298933101486,3.2141612255370333,0.20721588276266328,1.157344478944554,-3.1258425918496613,0.24722298933101486,1.3615688627386617,3.476050483125294,-1.4296243872632899,0.7570035470046228,3.3603174511581853,-0.20662051839896914,4.522930612236701
1.25,0.0,0.8362,-3.107643682434258,0.3439047637298738,3.2693505375656073,0.2899400874254929,1.1676003949462306,-3.107643682434258,0.3439047637298738,1.4641914471574866,2.895848263580639,-1.1353524500692724,0.6802974943686256,3.3679512843495685,-0.28976382487510827,4.5006310947638175
1.25,0.0,0.8362,-3.0571490323117345,-0.4595435634847803,3.432241478711795,-0.39383233319825717,1.1980910632300712,-3.0571490323117345,-0.4595435634847803,1.773714172446045,2.389018546826588,-2.367857065918929,0.7463062580902263,3.3910831447627765,0.39629619791430487,4.433672669404679
1.25,0.0,0.8362,-3.050835786422521,0.03897493038511829,3.453742004353,0.03347093215028511,1.201315687936078,-3.050835786422521,0.03897493038511829,1.8153195280681627,5.419869464404101,-1.7646803948236554,0.7580007959626841,3.3935687411163995,-0.03370501753152388,4.426532074061381
1.25,0.0,0.8362,-2.9584451915564536,-0.029789593805309152,3.799316057367026,-0.0263816737226246,1.247042158281249,-2.9584451915564536,-0.029789593805309152,2.5038389224845146,3.8180756698762717,-1.4926736685310469,0.7423729278838429,3.429663248352081,0.02684874088916956,4.324006574292169
1.25,0.0,0.8362,-2.996696239897485,0.2923965758439866,3.648591670732193,0.25564120197162593,1.2310749633914884,-2.996696239897485,0.2923965758439866,2.1989617439712585,3.1180235584890834,-1.0090130575267269,0.752038019906406,3.416875762162091,-0.25919709994861495,4.36008133161057
1.25,0.0,0.8362,-2.9333098463886564,0.16390801893878268,3.9049403925863313,0.14640083458906136,1.2530460895983389,-2.9333098463886564,0.16390801893878268,2.7213494436204155,-3.0171455043810047,0.5488717069193905,0.5919084884613359,3.434524221270846,-0.14920392059655724,4.310363757512885
1.25,0.0,0.8362,-3.115413657297239,-0.520422244870764,3.245530294819252,-0.43766460301913956,1.1648479720729834,-3.115413657297239,-0.520422244870764,1.4197182145518275,1.4765835703439234,-1.650205658461774,0.7505435714705251,3.3658954453977796,0.4371315412207564,4.50662654187454
1.25,0.0,0.8362,-3.1039081878094343,0.0007763076890155632,3.280930068787651,0.0006552790940173419,1.1704033063314292,-3.1039081878094343,0.0007763076890155632,1.4858979567873534,4.416563950933268,-2.0632778953697537,0.7463485914061372,3.3700502401774517,-0.0006552888629603579,4.494517452383222
